user_id,tweet_id,class,tweet_text_clean
user0712,89098eee293b,control,"ejemplo de un buen desayuno equilibrado tostada de pan de centeno, tomate, canónigos y huevo. ¡pruébalo! delicioso y nutritivo para comenzar con energía la mañana. salud healthylife"
user0713,5c3501d74303,anorexia,si puedo!! lo se no decaigo!! solo 6 kilos mas y completo mi meta 1 mes para conseguir mi objetivo 45kg!! motivacion
user0714,e5ce892fe1dd,anorexia,ser bulimico jamas fue tan difícil! hasta q la sociedad te pega por la espalda y te metes en el rollo y aun así no eres perfecto
user0715,213b14852f80,anorexia,lo malo de llorar es que te arden muuucho los ojos ed sue cut hate no mames eres la más anoréxica de tw
user0716,e946a1d61d36,anorexia,pic thin thinspiration motivation thinsgap thinspo skinny legs perfect outfit la amo. ella es una de mis thinsp. fav
user0717,18800e717654,anorexia,es lamentable tener que aguantarse las ganas de comerte algo para no terminar teniendo un atracón fat fast proana gorda anorexic thinspo thinspiration
user0718,7108e8542b2f,anorexia,2 kilos en 1 dia mas gorda no puedo estar... pierdo el control de nuevo ihatemylife
user0719,ad2c01640c9d,control,gym a todo ritmo! km.16 ll
user0720,680694d298ac,control,"comida real y fácil. ingredientes 3 huevos espinacas rulo de cabra aceite de oliva saltear las espinacas, mezclarlas con el huevo y añadir rulo de cabra. tiempo 5 minutos. dificultad muy fácil"
user0721,243825c0524c,anorexia,lo que mas me gusta del verano es que no me dan ganas de comer anorexia goals
user0722,4517b0d578da,control,"hoy corremos today, we run running runner fit training workout gym runners motivation sport instarunners instarun marathon trailrunning runhappy cardio runningmotivation runnersofinstagram love instarunner instagood motivation healthy"
user0723,6edf0558077b,anorexia,"no dormí nada, pero me voy a poner a hacer ejercicio porque me doy asco. ana mia anorexia bulimia proana promia ed tca"
user0724,2764612994bb,anorexia,hoy en el díainternacionalcontralostca aprovechamos para compartir una intervención de nuestro compañero sobre trastornos de la conducta alimentaria.en el programa de . anorexia bulimia
user0725,eaee1109761e,anorexia,mi metabolismo cambio mi figura cambio mi forma de pensar muta no la extraño aveces por verme gorda si no por que eran compañeras
user0726,f8fa75f36fa5,anorexia,pongamos esta foto en el refrigerador
user0727,16d24a9de0b0,control,"almuerzo llego de nutrientes, antioxidantes y . . . . ensalada de kale, rugula, tomate, mango y cebolla morada aderecé con un poco de sal, limón y aceite de oliva . pescado atún a la pancha y palatino macho infalob . almuerzosaludable hea"
user0728,815d7b6c64f7,anorexia,ellas también buscaban un cuerpo perfecto y perdieron el control... testimonios anorexia bulimia
user0729,2da761c8fa10,control,"como dice el dicho, compartir es vivir, y que mejor que compartir una buena lubina a la sal... ¡espectacular!, ¿os apetece? sabor ensupunto horno lubina comidasana pescadofresco madridrio arganzuela"
user0730,1f314f0a270a,control,"banda iliotibial siete estiramientos para aliviar el dolor de cadera y rodillas, vía yosoyfeda"
user0731,70692023408d,anorexia,"me están obligando a cenar porque ya sospechan, lo único que digo es, qué tan pelotuda soy que siempre se dan cuenta? ana mia anorexia bulimia proana promia ed tca"
user0732,aaf4d76072e8,control,lo que necesitas para comenzar. motivación pic.twitter.com1dsgyi1zpk
user0733,b11007c61ebd,control,la relación entre ultraprocesados y obesidad probada por un nuevo estudio obesos obesidad fueraultraprocesados adelgazar perderpeso salud dietas comersano
user0734,2feafae44830,control,comienza a cambiar tu cuerpo en !! cuerpodeimpacto cuerposano salud
user0735,f8d9469a543c,anorexia,los mismo que odian a son los mismos que van llamando gord a cualquiera. hipócritas de mierda
user0736,ae47c0381dc0,control,aveces lo que nos detiene esta en nuestra mente. health fit tflers model addict fitspo workout bodybuilding cardio gym train training photooftheday
user0737,b74d44753199,control,"cuando le das resultados a tus practicantes en un mes, empieza la adicción al que no es más q llevar una vida saludable, aquí entrenas, no haces"
user0738,99dfc5c0fc40,anorexia,me siento mejor estando delgada porque pienso que así gusto más a los demás testimonio anorexia bulimia
user0739,687832d1231d,control,este pudding vegano de cacao y maca con remolacha caramelizada y pistachos que ha elaborado es perfecto para preparar un desayuno completo y equilibrado. no te pierdas la receta veganfood healthyfood homemade
user0740,db007728cde5,anorexia,¿no les ha pasado que se sienten como una ballena y rechazan las invitaciones de amigos a salir por sentir verguenza? ana skinny
user0741,ef1484dd4563,control,¿por qué permitimos que estos mensajes circulen alegremente? proana promia
user0742,4af9250b181b,anorexia,a tomar mi te verde con canela y laurel
user0743,f3a15fbdea70,control,mi quemador de grasa y energía fat burner and energy strength herbalifenutrition herbalife24 business herbalife herbaliferesults protein fit motivation
user0744,254c852cf60e,control,"transforma tu cuerpo en 21 días con , la gurú del a la que siguen un millón de personas al día plan de rutinas para 21 días pautas para una alimentaciónsaludable deporte ejercicio libro enforma"
user0745,7ddcd683808d,control,"que sí, que hay alimentos vegetales con proteína completa proteinacompleta"
user0746,7e816a854887,control,no había mucho hambre ni mucho tiempo rollos de jamón con relleno con queso cheddar salteados keto lchf lowcarb
user0747,125cb678dee8,control,"brócoli salteado con ajito, gambas, salsa de soja y sésamo. en las stories tenéis la receta flash er ing"
user0748,8b0d619ae950,anorexia,me da asco decir mi peso en voz alta.
user0749,43a757562dea,control,"muchas actividades físicas, especialmente aquellas realizadas por personas neófitas en el mundo del , el entrenamiento o el running, si no se realizan de manera apropiada, pueden llegar a causar lesiones."
user0750,e8a8f303680d,anorexia,sentir el filo cortando tu piel
user0751,ab3c2cff9fac,anorexia,no he podido hacer los ejercicios... me han llamado para ir a casa de mi abuela... puta familia...
user0752,0d9528ae63dc,anorexia,tengo 10 días para bajar de peso así que si me dan consejos estaría de maravilla!
user0753,ec54635a7c16,anorexia,¿hasta cuándo tengo que aguantar todo esto? siento que no puedo más. . . me quiero romper el corazón a mi misma bulimia bulimianervosa bulimicgirl bulimic anorexia
user0754,529affa8746a,control,vidasana girl amiga si querés te armó una dieta detox
user0755,febc8496512d,anorexia,distintos tipos de abdominales para bajar la panza
user0756,8eae253f73f2,anorexia,antes muerta que gorda
user0757,01718b58ee16,anorexia,"estuve pensando que bueno que no tuve hermanas, qué tal que ellas fueran las flacas sorrynotsorry a todo lo que da"
user0758,a6b1535790be,anorexia,estoy en ayuno total desde hoy hasta el lunes clásico
user0759,3b0d6f80c856,anorexia,darte cuenta que estas gorda!!! modo dieta extrema solo agua y aire no tengo que dejarla nunca más soy una
user0760,3af60746acd7,anorexia,fundaciónape trabaja para impulsar la concienciación ciudadana sobre los riesgos de aparición de los tca y el cambio cultural necesario que minimice estos riesgos tca bulimia anorexia trastornosporatracón trastornosalimentarios stoptca
user0761,4af4ce03ec44,control,tca vómitos autoinducidos una mala estrategia para adelgazar bulimia adolescentes anorexia
user0762,cdef6f71e53c,control,si me dices plis me puedes. es lo que está señora se comería.
user0763,077f439ef666,control,lose mazindol un auxiliar en el control de peso para adelgazar sin hambre diainternacionaldelafelicidad felizmiércoles tokio2020 díamundialdelafelicidad primavera nohaypeluchesminiso madero tampico dieta obesidad fit girl arcticmonkeysxsopitas
user0764,ba98de07f3f2,control,es mejor sólo comer comida real que si nos nutre y nos evitamos tantos problemas como los colorantes artificiales.
user0765,19c2c63bb5a8,anorexia,tip 003 una infusión de té verde sin endulzante quema unas 100 calorías diarias. thinspiration thin motivation
user0766,7a05551caa2e,control,"cena real, básica, completa y rápida. comer comida real en el día a día no significa estar siempre comiendo platos fotogénicos... a veces la realidad no te deja tiempo para comer bonito, pero sí completo y saludable realfooder rea"
user0767,6c9877726fba,anorexia,"hoy voy a ir a pesarme que nervios, y que miedo al mismo tiempo ya que si no baje me sentire aun peor conmigo misma"
user0768,ddf7421c10fd,anorexia,"era obvio me compré para hacerme una comida re rica, y no tengo ni un mínimo de hambre. circulovicioso"
user0769,9e16dfcde8ac,anorexia,en 11 días e bajado 3 kilos gracia a estoy feliz pero tengo que echarle mas gana no me puedo rendir yo se que puedo
user0770,94ed6be9b091,anorexia,"querida princess. es curioso no te dejan comer, pero que deseen devorarte. ¿porqué habrías de entregarles tu cuerpo?"
user0771,675e23b5f26e,anorexia,mañana me pasaré en la mañana. veremos cuanto bajo de aquí al sábado skinnygirl skinny thispo ayuno
user0772,acd7a3c8c853,anorexia,"mi vida ya no es vida, mi vida es anorexia. y no me imagino un dia sin ella. anamia"
user0773,7b9bf7ac6350,anorexia,no sé qué me este pasando si es por o otra cosa..!! pero mi estomago me empieza a doler mucho cuando vuelvo a comer!
user0774,14b3332e8ae3,control,"olla de carne conejopollocerdo al curry. no sé ni muy bien cómo la he hecho pero oye, ha quedado rica. cocinaloquecomes nutrimenu menuorg"
user0775,a4199053c0ae,control,vamos con todooooo dia durísimooooooo felicitacionesss a full entrenando .............. que bien se siente yoelegicorrer runningteamsuperacion run running healty gabrielhugovilella entrenador personaltrainer
user0776,84991ffecbe3,anorexia,ya llevo 20 horas de ayuno carreradekilos princesas lifeisagun lograndomismetas
user0777,0d3b09265e72,anorexia,cene una porcion de pizza volviendoalaanorexia obesidad hashtagspelotudos
user0778,bcf87cab346d,anorexia,hoy comí como y solo vomite 14 de todo eso...me siento mal me siento y me veo gorda
user0779,71cd317ba3d8,control,"échale un vistazo a nuestros planes de entrenamiento, seguro que hay alguna a tu medida workout deporlovers"
user0780,3a5106e56e95,control,el guerrero siempre encuentra los mejores momentos y lugares para descansar. psicología psicologos coach coaching motivation salud pensamientospositivos animal metas superación motivación gym wellness entrenador crecimientopersonal
user0781,e3a3c7407a11,control,deporte alimentos que mejoran el sistema inmune y ayudan a adelgazar
user0782,94bb3739c642,anorexia,las primeras semanas siempre vomito tips facts
user0783,e52187170aff,control,cuida tu cuerpo. es el único lugar que tienes para vivir . . . graciasdios likeforlikes cambiatumente cambiatuvida motivacion crecimiento u2 withorwithoutyou gracias
user0784,fbdd1477849b,anorexia,"oye estas bien flaquita, dime ¿qué te metes para estar así? los dedos para vomitar todo lo que como. g g g amistad"
user0785,891d83b92805,control,inculcar la importancia de una buena alimentación tanto a nivel de salud como emocionalmente. también en proceso de difusión de pegatinas para niños ideal para casa o cole. un punto 1 por cada día que comas
user0786,4f076f4a6ff6,anorexia,unos kilitos menos anoretsico laquesgordaespedorra
user0787,defac326c40e,control,la vida es como el ejercicio cuanto más duro es más fuerte te vuelves. 24coach superacion perderpeso
user0788,60242e523261,anorexia,a veces no basta querlo pff mi botella de agua y un chicle seran ahora mi compañía
user0789,c1969c5624af,control,trastornosalimentarios. no más cuerpos ficticios en los posters del metro de londres
user0790,ae8b2ee1a026,control,fibra para adelgazar ¿funciona? carla diaz tv adelgazar remedioscaseros remediosnaturales salud belleza metabolismo gym
user0791,58f94c53c412,anorexia,chicao que prefieren ¿ser como dios te creo o ser lo que lo demas quiere que seas?
user0792,d21e01ebc3b1,anorexia,esto sí que baja el autoestima iwannathisbody
user0793,8847aa0eea77,control,¿el aguacate engorda? alimentacionsaludable descubre todos los secretos que nadie te contará.
user0794,7067df323d78,anorexia,quiero ser flacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa..... proana
user0795,dcae48bb7bdf,control,"nadadores en acción, a tope para este verano! ready for the summer? natacion piscina cdcubas cubas cubasdelasagra agua swim nadar sport fit happy instagram polideportivo"
user0796,72c6fc19a2eb,anorexia,"porque siempre es lo mismo... triunfan ellas, las zorras... tengo que lograr ser mejor que ellas, y aunque cueste, lo conseguire"
user0797,8ef7dcc54e47,control,"revisión correspondiente a los 15 meses, entra en consulta comiendo garbanzos de media mañana es lo que más le gusta me dice la madre. mis ojos se llenaron de lágrimas"
user0798,84cfc2cffe9f,control,6 marzo 2019 yeaaah! con panza de hombre realbody cuerporeal cuerpodehombre semana 3 ciclo testosterona amoelfitness gymtime lifestyle lifestyle influencer influencer
user0799,adc60bc89de1,control,alimentación las propiedades de las legumbres son esenciales .
user0800,bfb49eb58104,anorexia,chia con agua y limón. lo dejan remojar por unas horas. se toma en ayunas y media hora antes de cada comida. ayuda adelgazar
user0801,7848a8258cdf,control,"les dejo este hermoso atardecer , gracias por todos sus lindo comentarios y likes . . . fit nutricionista fitness playa arena photography fitmode happy photographer photo"
user0802,7f810f6ab4ab,control,"quieras o no, el de arriba te muestra el camino. hoy entrene tan duro en monserrate como sino hubiera un mañana, un domingo la mayoría descansan y tu que hiciste . calisthenics streetworkout training franksaenz"
user0803,ad38a2ce2dee,control,no hay mejor forma de empezar el finde que ir a tu casa. yakitoro comidasaludable madrid
user0804,2a40aa304fe1,control,"algo me dice que debería hacer más ejercicio... jajaja esta mancuerna, obviamente no es para eso, pero aquí estoy estos días intentando recuperar algo de agilidad y regularme mejor el cuerpo weight ejercicio exercise terraza terrace celo"
user0805,ae1c681f0abd,anorexia,"hoy fue el happy bday de mi papá, tuve que almorzar con él... después vomité. chaudieta"
user0806,74ae16926679,anorexia,"no me puedo creer que existan blog que se dediquen a favorecer enfermedades como la anorexia y la bulimia, que asco de mundo..."
user0807,b4067a253646,control,detenerte a pensar es bueno que dices ustedes si o no?? modelling model fashion photography modeling modellife models style follow fashionmodel photooftheday
user0808,b903258ca7be,anorexia,"estuve a punto de darme un atracón y esto me detuvo, si estás como yo, espero que te sirva thinspo thinspiration ana mia"
user0809,9395fc83dbea,control,correr hasta que se acabe el mundo referencia camiseta 0247939 referencia malla 0248033 sprinter deportivamente tepicaeldeporte running deporte salud zapatillas
user0810,c3525fd8dd3a,anorexia,todoo super bienmucha voluntad por ellas y fuerzasss!! obioo que tendre resultados en un messs!! castigo .. por siempre
user0811,e0705b87e045,anorexia,quisiera ser tan perfecta como ella anaymialifestyle anaymiaforeverfriends anaymiaarequeen anaymiaporsiempre anaymiatips thinsp0 collarbones thighgaps skinny diet
user0812,1c1d8e743ebf,anorexia,"hoy he pasado hambre hasta la hora de cenar, pero con una infusión y un par de cigarrillos he podido aguantar"
user0813,23dce631b397,anorexia,"thinspo 10000 hermosa, pediré un cuerpo así para la sgt navidad. d quiero edas piernaaaas"
user0814,f9f8d1b64aa8,anorexia,te paso mis fotos de antes y después de vomitar para que veas la diferencia.
user0815,4a5e996e2d51,control,último fin de semana de vacaciones y yo ya tengo todo a punto para dar el pistoletazo de salida a la nueva temporada ¿cuantos de vosotros vais a preparar la pastela de pollo? . . . receta recetas lasrecetasdemj cocinoelmundoconmj
user0816,420a615f7f4f,control,"guarda silencio, déjate llevar, y bésame con tu corazón model motivation gym robbie verano"
user0817,96ffa476bf8d,anorexia,que asco que me doy!! asco quieroserflaca
user0818,7f502e8fd882,control,filetes de ternera en salsa con patatas súper crujientes. no podrás creerte lo buenos que están hasta que los pruebes. busca la receta en mi blog gastroamantes lovefoof gastronomia healthyfood
user0819,6803cb861a36,anorexia,ya sabía igual pero gracias calculadora de peso ideal ana mia anorexia bulimia proana promia ed tca
user0820,bdb9eacf80f2,anorexia,empecé gorda el año y voy a acabarlo igual bulimia bulimianervosa bulimic bulimicgirl anorexia anorexic anorexiaeetclub proana promia tca ed
user0821,73bed9165520,anorexia,no caigas! tienes todo 1 mes para conseguir tu objetivo. animo solo si quieren verse super hermosas para comenzar diciembre
user0822,73fd6bb50419,control,"fin de semana tomando sol, aprovechando este rico calor de la ciudad sun weekend"
user0823,6b790fda8f1e,control,"¡nuevo post! dime, ¿tu familia sabotea tus intentos de comer sano? si es así, echa un vistazo a este nuevo artículo. comidasalusable"
user0824,7490a40c5298,control,"fortalecer tus piernas te ayuda a fortalecer el torso y mejorar la estabilidad girl strong legday mtyfit en monterrey, nuevo leon, mexico"
user0825,59ae91f74ad7,control,"tentate, proba nuestras piezas y volvete adicto, este sábado le ponemos comida a tu previa vos solo disfruta hace tu pedido en sushi sushi sushiargentina sushitime sushiroll sushiman sushimania sushitime comidasana comida comidasaludable"
user0826,a5dbf6b619ee,anorexia,"tan triste, tan sola, con miedo de todo. anorexia bulimia"
user0827,0fcb4391de3e,anorexia,la gente juzga porque cuando se miran al espejo no ven lo mismo que nosotros proana promia
user0828,b839fd0fae1e,control,rico aroma a galletas
user0829,c016e9275cb5,anorexia,mañana lunes de ayuno
user0830,4ed08b28f0db,anorexia,"deberían especificar que la deducción es por ir al nutriólogo, yo ya me estaba emocionando y me disponía a hacer lo propio"
user0831,69eff23748d2,anorexia,"prefiero estar en mi pieza haciendo ejercicio y la tarea, antes que bajar y que me obliguen a comer masanorexiamenosgordas"
user0832,ab879e0c6057,control,peso muerto sumo peso muerto peso muerto con trapbar y sentadilla para finalizar el entrenamiento de hoy. entrenamiento fuerza salud sobrepeso obesidad embarazo postparto
user0833,8bfc945f3dce,control,cuáles son tus metas? gymmotivation gymtime fitnessgoals motivacion motivation gimnasia love fit gymnastics
user0834,a11ed48b6b05,anorexia,eres tu tu salvación no todo db ser odiotristeza solo se vive 1vez y no quiero perderme d mi propia vida
user0835,1d8542b69cbf,control,"recetas sanas cupcakes de coco sin gluten, azúcar ni lactosa comidasaludable recetas cupcakes healthyfood healthyrecipes"
user0836,4f9eaf2ace64,control,"la tecnología portátil se incorpora con mayor fuerza a la industria del , al punto que algunos la consideran un elemento que diferencia el éxito del fracaso. gym gimnasio bienestar spa apps aplicaciones"
user0837,2a232c7fac35,control,la anorexia nerviosa infografía psicologia anorexia
user0838,7a5633b1e03a,anorexia,a este paso voy a morir por gorda bulimia bulimianervosa bulimic bulimicgirl anorexia anorexiaeetclub anorexiarecovery anorexic tca eatingdisorder gordadescarada proana promia
user0839,88035ce766e1,control,"aún estás a tiempo de cumplir tus propósitos e ir al gym, únicamente trabajando una hora diaria verás los resultados. en performa tienen las mejores instalaciones y entrenadores transformarte. más info 722 342 1334 miquiosco proveedoresmiquiosco toluca"
user0840,31406db19343,anorexia,¡no comer es mi placer!
user0841,1a63c04dde58,anorexia,cuando ves como estabas en el pasado y te das cuenta q aumentaste en ves de bajar sad skinny thinspo body
user0842,0b5c6bde9091,anorexia,feo? feo es comer y engordar princesasdecristal
user0843,b6641d75e4d7,control,"puedes ser la mujer más delgada del mundo pero si tienes poca o nula confianza en ti te verás igual de miserable. por favor, quiéranse para que los demás noten esa autoestima y puedan ver lo increíbles que son. si necesitan alguien con quien hablar pueden mandarme dm."
user0844,fde3a0e7f58f,control,qué me decís de la pedazo de recetaza que os traemos hoy? muchísimas gracias a healthyfit por dejarnosla en la web nutricion ing comida receta saludable calamares foodporn recetassanas healthy felizfinde
user0845,77b93ec9cccf,anorexia,"mi estomago ruge, por no haber comido nada. pero aunque siga quejándose ¡no comeré! c comida"
user0846,42c72b0985f5,anorexia,cada vez me alegro mas de que esten conmigo. hoy para comer unas 300kcal poco a poco. ahora quemare 800kcal con los ejercicios
user0847,de5d58dbf90e,control,cambios. que no te digan que no eres capaz.
user0848,9c5a4a4e484a,control,un día casual de entrenamiento darkroomapp ejercicio gym salud fit deporte n entrenamiento vidasana motivacion workout saludable nutricion gimnasio motivation
user0849,8551acc1c497,control,"¡buenos días, príncipes! ¿habéis pensado empezar a hacer ejercicio pero tampoco mucho? esto es lo mínimo que te servirá de algo esquire gaymadrid saunagay felizjueves"
user0850,c6ff8afc9dbd,control,"muchos más sanos los donuts, donde va a parar"
user0851,9f25ab127a76,anorexia,"vamos bien, sin comer y a agua, a ver si me dura cuando llegue a mí casa... ana mia anorexia bulimia proana promia"
user0852,9163f0ddbb61,anorexia,¡y que arranquen los juegos del hambre! también conocidos como la dieta culpas post festividades apuralechuga detox
user0853,bbe01ccb54b2,control,bajardepeso receta de pastel de carne con patatas
user0854,03207d160faa,control,"aunque tus pretensiones no sean la musculación, sino simplemente mantenerte en un estado saludable, tienes que empezar a hacer ejercicio de una forma planificada y con expectativas reales. deporte nutriciondeportiva"
user0855,367f6a22f9a3,control,empuje vertical unilateral con landmine más banda elástica 3x8 entrenamiento fuerza salud sobrepeso obesidad embarazo postparto adultosmayores entrenadorpersonal en san
user0856,401e4f2028dc,anorexia,"después que mi mama me dijo que estaba envuelta en una capa de grasa no quiero ni salir al mundo, cómo me verán ellos?"
user0857,58f2bafb5c80,control,"wok de solomillo de cerdo , nuggles de arroz y verduras con soja wok comidaoriental nuddles solomillo comidasana comida food foodporn foodphotography buenacena"
user0858,14f8efdaa4bd,anorexia,"ya estoy cansada de escuchar esas voces de ana y mia, ellas nunca me dejaran en paz anamia skinnyplease"
user0859,9d7703421f73,anorexia,"fue una semana de mierda, pero no me siento tan mal. esta vez no voy a caer proana skinny"
user0860,3397ab7d10cb,anorexia,estoy pesando menos que nunca sohappy ahre
user0861,8e9ea1df1fbc,control,¿cuáles son los beneficios de la dieta mediterránea? felizmiércoles
user0862,0e4c1a1c73d5,control,otro día más para entrenar duro y conseguir el físico de los culturistas. allá voy.
user0863,e2f6b51d9f62,anorexia,"mastico, escupo, no trago ... anorexia bulimia dietas"
user0864,aff126f05b37,anorexia,necesito cinco chicas decididas a bajar de peso así hago un grupo en wpp para ayudarlas con algo
user0865,cce7f9e1e6f2,anorexia,tengo 24 horas sin algo en el estómago
user0866,b310f893896f,anorexia,"siento que no me merezco un novio hasta que no llegue a mi meta, puede ser una distracción"
user0867,aabad919d9cf,anorexia,"después de tanto esfuerzo, tanto con ana y mia, tantas arcadas, tantos atracones, sigo escuchando la misma palabra de siempre sue"
user0868,cd6d2d396c09,anorexia,quiero ser así de hermosa ana mia
user0869,cb6a9c77b7f5,anorexia,"me lo comi todo , pero aquella voz me decia maldita , que hiciste ?"
user0870,6c9f2a6ab778,anorexia,momento en el que quieres mandar a la mierda todo y ves que nada de lo que haces sirve pero te pesas y te das cuenta de que has bajado 3 kg... 3 fucking kilos. ana mia proana promia tca anorexia bulimia
user0871,4af3ed4b24f7,anorexia,se que odias con dolor que tu cuerpo sea así.
user0872,e40646ff179a,anorexia,gracias a todos por el soporte. cada día nos hacemos mas fuertes! stoned coldprince proana promia anorexia bulimia
user0873,1451543cdef8,control,"una forma eficaz 100 de clasificar un alimento en saludable o no saludable, se lo da entre otras cosas, su nivel de procesamiento, que en la mayoría de ocasiones se ignora o se pasa por alto. este tipo de alimentos, es al que llamamos"
user0874,5b586059deb3,anorexia,¿cuánto cuesta tener un buen cuerpo? bulimicgirl anorexic bulimic bulimia
user0875,f5e4b27f0205,control,q hartura tanto aguacate y avena mira q dan murga eh! tanto hashtag con healthlife etc. qué se coman un sobao que lo harán pero eso no da likes como todo hijo de vecino y se dejen de mierda
user0876,f57e4b624789,anorexia,mi metabolismo es una mierda. en un dia puedo engordar hasta 2 kilos y perder mi esfuerzo de una semana! anorexia depression
user0877,7e46def88f9d,anorexia,que los huesos definan tu perfección
user0878,b00cbda3ac4e,anorexia,"odio mi vida, odio mi cuerpo, 15 días de ayuno para solo bajar 3 kilos, solo quiero mandar todo a la mierda. rexybill"
user0879,7358387982b3,anorexia,"sí ya se que no sirvo para vomitar, porque mierda sigo tomandolo con opción, soy una cojuda."
user0880,83c50ca4e8b2,anorexia,"te imaginas despertarte un día y tener autoestima, una linda cara y 20 kilos menos, porque yo me lo vivo imaginando ana mia anorexia bulimia proana promia"
user0881,ac3b1c374138,anorexia,cuando siento que he fracasado por haver comido solo me tomo 20 laxantes de jalon y se me pasa
user0882,44876892fcec,anorexia,"sólo sopa, gelatina, agua, té de sen y vitaminas forevergorda"
user0883,3a1173e4c1c4,control,todos pertenecemos a grupos. es inevitable y está bien que sea así. pero el arraigo que algunos experimentan hacia cierta clase de grupos como lo que ocurre en el no me parece algo bueno.
user0884,c08ffc9155f4,control,hamburguesa sin pan ni carne molida tapa de portobello cama de espinacas rebanadas de tomate capsut sin azúcar carne de atún para hamburguesa casera mostazs dijon healthy
user0885,0e96ad103332,anorexia,"sólo quiero llegar a mi casa a comer csm, no puedo más con esta hambre. pero el hambre es belleza entrando a tu cuerpo"
user0886,4f54f240ced5,anorexia,thinspo de tarde de miércoles. skinny thinspiration
user0887,4dbef9b7e37b,anorexia,mimejoramigasiempre esta presente antes de querer comer y después. fat anafat likeacow gorda 40kg veryfat
user0888,1b8d1abfb873,control,"y ya vemos por donde van los tiros te enseño continuamente aberraciones contra el paladar y tu insulina y luego te digo lo buenísimo que es este tratamiento de belleza. ojo, no tengo nada contra ninguna de las dos cosas, pero es que este caso... ¡en fin!"
user0889,43c3228767bc,control,"its your lucky day . nosotros estaremos, para poder ofrecerte lo más quedan 14 días para fibo2019 donde se verán las principales novedades de la la feria más grande del mundo para , bienestar y salud sera del 4 al 7 de abril de 2019 en alemania colonia"
user0890,054897b633fe,anorexia,tengo mi pulserita de ana esta algo grande pero me hace sentir bien ana es la roja y mia es la lilita
user0891,683bca294b08,anorexia,quiero ser anorexica chingado
user0892,116dbd3b7b7d,control,6 tips para no tirar la toalla con el ejercicio fabi maravilla via ejercicio adelgazar
user0893,0d3860287cc5,control,"con esta receta de cuscús, nos sumamos a la campaña de sensibilización contra el cáncer de mama. recuerda que la mejor lucha es un diagnóstico precoz. remolacha calabacín saludable healthy food recipe realfooding sinlactosa"
user0894,e6e538b8dea4,control,comenzamos la mañana bailando conamigos conamigosesmejor vamosportodo vidaactiva vidafit sumatealdesafio contagiafelicidad mejorversión pesoideal fitmotivacion
user0895,262f5e2432bb,control,menudo preentreno guapo me he pillado
user0896,ee1cabf8d91e,anorexia,ahora que lo pienso .. si haces medioayuno podes perder hasta 6 o 7 kilos por mes o más dependiendo si haces ejercicio nomasgorda
user0897,a5661f52ab1e,anorexia,"me odio, me odio, me odio, mil veces me odio."
user0898,4b7a89cfa8d5,control,clima perfecto compañia perfecta tacosguapos querétaro mixología centrosur bicuni . . . tacoworkshop tacorevolution queretaro mixología foodiemx gastronomiamx
user0899,ed3932295d9d,anorexia,amigas hoy les traigo un nuevo descubrimiento que consiste en tomar un té antes antes de dormir y neta amarán el efecto laxante je
user0900,b026bc2d3160,control,empanada rellena de carne. típica argentina. tentempie realfooder somosloquecomemos ricoysano noesdieta hungry yummy instadelicious delicious foodtruck instaeat gourmet instafood tasty foodie foodblog onthetable foodpics empanada
user0901,71fb12a221ca,control,"avena, un ingrediente saludable por definición cocinafacil comersano healthyfood foodporn food foodie foodgasm cdmx mexico elhornodelucas lovecooking instafood recetasrapidas recipe recipes recetas comidamexicana mexicanfood"
user0902,a5b21cebb380,anorexia,maldita gorda deja de comer. analimia gordabulimica
user0903,161ff252ce0e,control,hoy mi marido se ha currado una barbacoa lowcarbdiet alimentacionsaludable barbaque dieta adelgazar carnaca
user0904,773bf791f6a8,control,un desayuno completo a base de vitaminas es la mejor forma de empezar el día y salir a entrenar. en nuestro blog podrás encontrar consejos nutricionales para todo tipo de deportistas nutricion deporte salud alimentación dieta suplemento
user0905,900015349940,anorexia,la resignacion es el suicidio cotidianoanorexia bulimia
user0906,9d7a82c8d81c,control,cuando uno junta un tupper de quinoa española con verduras del congelador con restos de la comida y la cena de ayer verduras con cosas menjarsaludable eatrealfood veggie vegan
user0907,d0a28cc11489,anorexia,no sé si soy humana o una foca bulimia bulimic bulimicgirl bulimianervosa anorexia anorexic anorexiaeetclub tca ed proana promia
user0908,e950670d1e85,control,si ley mordaza pero no leyes para cerrar webs que inducen a la anorexia? proana promia
user0909,cc812b44713f,anorexia,"séptimo día de ayuno iniciado, no puedo cree que he llegado hasta aquí que emoción. rexybill"
user0910,ac59659dff92,control,"calabaza, berenjena, cebolla, chirivía y pollo guisados en la olla rápida. con agua de más y así hago caldo se pollo y verduras para otro día. er ing planificacion"
user0911,ce6b6d5cd5b1,control,los suplementos de creatina marianymata
user0912,2d32c6343df8,control,eso gracias por enviar a los deportistas al inframundo así se les baja un poco los humos
user0913,f5c734ff276c,control,"¡ahora si, a desayunar! running runner"
user0914,e542c0288b03,control,yo también quiero mostrar mi cuerpo pero la señora de las quesadillas cada vez hace más sabrosa la salsa
user0915,0418fbead4af,control,estamos en certificación de power! power radicalfitness beradical
user0916,b5983e183995,anorexia,"tengo miedo de ser yo, de ser un yo sin el trastorno testimonio anorexia bulimia dietas belleza"
